CUSTOMER_CODE,INST_CAPACITY,WTG_MODEL_NAME,STATE,ITEM_CODE,RELATED_TO,CALL_STATUS,Closure Range,Closure Days,VIOLATED
CUZ00003,C5,W8,GU,IC1,RT013,CS1,CR4,118.8530817,1
CUJ00047,C5,W6,RA,IC1,RT031,CS1,CR4,118.8530817,1
CUM00120,C6,W11,MH,IC1,RT010,CS1,CR4,118.8530817,1
CUC00047,C3,W2,GU,IC1,RT027,CS1,CR2,5.957429319,1
CUS00088,C5,W6,TN,IC1,RT031,CS2,CR5,0,0
CUS00181,C3,W2,GU,IC1,RT013,CS2,CR5,0,0
CUM00082,C3,W2,GU,IC1,RT013,CS2,CR5,0,0
CUV00013,C5,W4,TN,IC1,RT028,CS2,CR5,0,0
CUC00049,C6,W11,TN,IC2,RT027,CS2,CR5,0,0
CUR00034,C6,W11,MP,IC1,RT030,CS2,CR5,0,0
CUG00007,C5,W6,GU,IC1,RT013,CS2,CR5,0,0
CUS00133,C5,W8,MH,IC2,RT027,CS2,CR5,0,0
CUV00008,C2,W1,TN,IC3,RT007,CS2,CR5,0,0
CUL00017,C5,W6,TN,IC2,RT018,CS2,CR5,0,0
CUM00053,C6,W11,GU,IC1,RT013,CS2,CR5,0,0
CUM00056,C2,W1,TN,IC1,RT011,CS2,CR5,0,0
CUK00017,C5,W4,TN,IC1,RT030,CS2,CR5,0,0
CUC00067,C5,W4,TN,IC2,RT034,CS2,CR5,0,0
CUK00005,C2,W1,TN,IC2,RT015,CS2,CR5,0,0
CUG00022,C5,W4,TN,IC1,RT009,CS2,CR5,0,0
CUE00008,C5,W6,RA,IC1,RT013,CS2,CR5,0,0
CUC00067,C5,W4,TN,IC1,RT030,CS2,CR5,0,0
CUG00074,C6,W11,GU,IC1,RT013,CS2,CR5,0,0
CUL00015,C2,W1,TN,IC1,RT010,CS1,CR2,5.957429319,1
CUS00103,C5,W4,TN,IC1,RT009,CS1,CR2,5.957429319,1
CUR00015,C5,W4,TN,IC2,RT032,CS1,CR4,118.8530817,1
CUS00042,C5,W4,TN,IC2,RT032,CS1,CR4,118.8530817,1
CUM00023,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUS00138,C5,W6,TN,IC3,RT002,CS1,CR2,5.957429319,1
CUS00147,C3,W2,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUP00014,C5,W4,TN,IC1,RT006,CS1,CR1,0.705672787,1
CUK00005,C5,W6,TN,IC2,RT027,CS1,CR1,0.705672787,0
CUT00012,C5,W6,TN,IC1,RT031,CS1,CR2,5.957429319,1
CUR00074,C5,W8,MH,IC1,RT009,CS1,CR4,118.8530817,1
CUR00088,C3,W2,GU,IC2,RT018,CS1,CR3,5.957429319,1
CUR00112,C6,W11,TN,IC1,RT013,CS1,CR1,0.705672787,1
CUG00012,C2,W1,TN,IC1,RT001,CS1,CR3,23.01449275,1
CUA00105,C6,W11,GU,IC1,RT001,CS1,CR3,23.01449275,1
CUV00057,C5,W6,KA,IC2,RT027,CS1,CR2,5.957429319,1
CUE00020,C5,W15,MH,IC2,RT015,CS1,CR4,118.8530817,1
CUV00008,C2,W1,TN,IC2,RT033,CS1,CR2,5.957429319,1
CUS00184,C3,W2,TN,IC2,RT023,CS1,CR2,5.957429319,1
CUN00003,C6,W11,MH,IC1,RT006,CS1,CR2,5.957429319,1
CUV00041,C5,W6,KA,IC2,RT033,CS1,CR4,118.8530817,1
CUE00040,C6,W11,GU,IC2,RT005,CS1,CR4,118.8530817,1
CUA00105,C6,W11,GU,IC1,RT013,CS1,CR3,23.01449275,1
CUI00012,C3,W2,MH,IC3,RT022,CS1,CR3,23.01449275,1
CUK00038,C6,W11,GU,IC1,RT013,CS1,CR2,5.957429319,1
CUD00029,C3,W2,MH,IC2,RT027,CS1,CR1,0.705672787,0
CUE00040,C6,W11,GU,IC1,RT013,CS1,CR4,118.8530817,1
CUV00057,C5,W6,KA,IC2,RT034,CS1,CR4,118.8530817,1
CUS00184,C6,W11,TN,IC2,RT016,CS1,CR2,5.957429319,1
CUA00086,C5,W6,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUK00004,C5,W4,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUK00077,C6,W11,GU,IC2,RT017,CS1,CR3,23.01449275,1
CUT00044,C5,W8,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUT00001,C2,W1,MH,IC1,RT001,CS1,CR2,5.957429319,1
CUS00223,C6,W11,KA,IC1,RT031,CS1,CR4,118.8530817,1
CUS00184,C3,W2,TN,IC1,RT008,CS1,CR2,5.957429319,1
CUS00184,C6,W11,KA,IC1,RT031,CS1,CR2,5.957429319,1
CUI00019,C6,W11,TN,IC1,RT010,CS1,CR4,118.8530817,1
CUS00228,C3,W2,TN,IC1,RT010,CS1,CR3,5.957429319,1
CUG00009,C5,W4,GU,IC1,RT013,CS1,CR3,23.01449275,1
CUT00039,C3,W2,GU,IC1,RT031,CS1,CR2,5.957429319,1
CUS00223,C6,W11,KA,IC1,RT013,CS1,CR2,5.957429319,1
CUZ00002,C3,W2,GU,IC1,RT009,CS1,CR2,5.957429319,1
CUT00039,C3,W2,GU,IC1,RT031,CS1,CR4,118.8530817,1
CUI00003,C5,W6,GU,IC1,RT001,CS1,CR3,5.957429319,1
CUA00092,C3,W2,GU,IC2,RT027,CS1,CR4,118.8530817,1
CUR00099,C6,W11,MH,IC2,RT023,CS1,CR4,118.8530817,1
CUS00223,C6,W11,TN,IC2,RT005,CS1,CR4,118.8530817,1
CUD00011,C5,W6,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUZ00002,C3,W2,GU,IC2,RT023,CS1,CR4,118.8530817,1
CUD00008,C5,W6,TN,IC1,RT001,CS1,CR2,5.957429319,1
CUC00059,C3,W2,GU,IC1,RT009,CS1,CR4,118.8530817,1
CUE00040,C6,W11,GU,IC2,RT018,CS1,CR4,118.8530817,1
CUS00093,C5,W8,MH,IC3,RT025,CS1,CR1,0.705672787,1
CUS00053,C5,W6,MH,IC2,RT023,CS1,CR2,5.957429319,1
CUS00223,C6,W11,KA,IC1,RT031,CS1,CR4,118.8530817,1
CUT00001,C2,W1,MH,IC1,RT031,CS1,CR4,118.8530817,1
CUR00099,C6,W11,MH,IC2,RT023,CS1,CR4,118.8530817,1
CUH00037,C5,W6,KA,IC1,RT009,CS1,CR4,118.8530817,1
CUA00039,C5,W4,TN,IC2,RT027,CS1,CR2,5.957429319,1
CUT00011,C5,W4,TN,IC1,RT031,CS1,CR3,23.01449275,1
CUN00037,C6,W11,GU,IC2,RT027,CS1,CR4,118.8530817,1
CUA00022,C2,W1,RA,IC2,RT027,CS1,CR4,118.8530817,1
CUE00040,C6,W11,GU,IC1,RT013,CS1,CR4,118.8530817,1
CUK00038,C6,W11,GU,IC1,RT013,CS1,CR3,5.957429319,1
CUV00057,C5,W6,KA,IC1,RT009,CS1,CR3,5.957429319,1
CUD00044,C6,W11,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUS00133,C6,W11,MH,IC1,RT009,CS2,CR5,0,0
CUL00017,C3,W2,TN,IC2,RT018,CS2,CR5,0,0
CUK00005,C5,W6,TN,IC1,RT030,CS2,CR5,0,0
CUL00017,C3,W2,TN,IC2,RT018,CS2,CR5,0,0
CUC00049,C6,W11,TN,IC1,RT006,CS2,CR5,0,0
CUD00038,C6,W11,GU,IC1,RT013,CS2,CR5,0,0
CUS00060,C5,W6,RA,IC1,RT009,CS2,CR5,0,0
CUJ00025,C3,W2,MH,IC1,RT013,CS2,CR5,0,0
CUK00038,C3,W2,TN,IC1,RT027,CS2,CR5,0,0
CUG00037,C5,W3,TN,IC1,RT030,CS1,CR2,5.957429319,1
CUT00012,C5,W6,TN,IC1,RT031,CS1,CR2,5.957429319,1
CUV00003,C2,W1,MH,IC2,RT017,CS1,CR2,5.957429319,1
CUD00018,C5,W3,MH,IC2,RT032,CS1,CR1,0.705672787,0
CUT00001,C4,W3,MH,IC1,RT009,CS1,CR3,5.957429319,1
CUS00094,C5,W3,MH,IC3,RT008,CS1,CR4,118.8530817,1
CUT00019,C5,W4,TN,IC1,RT028,CS1,CR2,5.957429319,1
CUH00018,C5,W6,KA,IC1,RT013,CS1,CR2,5.957429319,1
CUG00014,C5,W4,TN,IC1,RT031,CS1,CR4,118.8530817,1
CUR00015,C5,W4,TN,IC1,RT009,CS1,CR3,5.957429319,1
CUG00014,C5,W4,TN,IC1,RT001,CS1,CR2,5.957429319,1
CUV00008,C5,W3,TN,IC3,RT021,CS1,CR2,5.957429319,1
CUS00103,C5,W4,TN,IC3,RT007,CS1,CR3,23.01449275,1
CUR00070,C3,W2,MH,IC3,RT007,CS1,CR2,5.957429319,1
CUT00001,C4,W3,MH,IC1,RT009,CS1,CR3,23.01449275,1
CUK00041,C5,W8,MH,IC1,RT013,CS1,CR3,5.957429319,1
CUA00053,C5,W8,MH,IC1,RT009,CS1,CR3,23.01449275,1
CUR00045,C5,W3,MH,IC2,RT027,CS1,CR1,0.705672787,0
CUM00023,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUP00018,C2,W1,TN,IC2,RT015,CS1,CR2,5.957429319,1
CUI00006,C2,W1,TN,IC3,RT023,CS1,CR2,5.957429319,1
CUN00029,C5,W6,KA,IC2,RT023,CS1,CR1,0.705672787,0
CUV00017,C2,W1,TN,IC1,RT031,CS1,CR2,5.957429319,1
CUT00024,C5,W4,TN,IC1,RT009,CS1,CR3,5.957429319,1
CUK00040,C5,W8,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUG00038,C5,W3,MH,IC3,RT025,CS1,CR2,5.957429319,1
CUV00035,C5,W3,KA,IC2,RT027,CS1,CR1,0.705672787,0
CUN00009,C2,W1,RA,IC1,RT009,CS1,CR1,0.705672787,0
CUP00048,C5,W8,MH,IC1,RT009,CS1,CR1,0.705672787,0
CUT00029,C5,W3,TN,IC2,RT026,CS1,CR4,118.8530817,1
CUS00130,C5,W8,MH,IC1,RT031,CS1,CR3,23.01449275,1
CUH00017,C3,W2,MH,IC2,RT027,CS1,CR3,23.01449275,1
CUA00078,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUA00078,C5,W8,MH,IC1,RT009,CS1,CR4,118.8530817,1
CUZ00003,C5,W8,MH,IC2,RT027,CS1,CR3,5.957429319,1
CUS00109,C3,W2,MH,IC1,RT009,CS1,CR1,0.705672787,0
CUO00004,C2,W1,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUV00017,C2,W1,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUB00033,C2,W1,TN,IC3,RT026,CS1,CR4,118.8530817,1
CUN00025,C5,W3,KA,IC3,RT034,CS1,CR3,5.957429319,1
CUK00063,C3,W2,TN,IC1,RT009,CS1,CR3,5.957429319,1
CUZ00003,C5,W8,MH,IC1,RT010,CS1,CR3,5.957429319,1
CUP00048,C5,W8,MH,IC1,RT009,CS1,CR2,5.957429319,1
CUT00023,C5,W4,TN,IC1,RT031,CS1,CR2,5.957429319,1
CUH00017,C3,W2,MH,IC2,RT027,CS1,CR1,0.705672787,1
CUG00049,C2,W1,TN,IC2,RT033,CS1,CR2,5.957429319,1
CUP00032,C5,W8,MH,IC1,RT009,CS1,CR2,5.957429319,1
CUP00012,C2,W1,TN,IC1,RT013,CS1,CR1,0.705672787,0
CUS00040,C5,W4,TN,IC1,RT013,CS1,CR1,0.705672787,0
CUK00019,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUA00062,C6,W11,MH,IC2,RT023,CS1,CR4,118.8530817,1
CUS00177,C6,W11,KA,IC1,RT013,CS1,CR2,5.957429319,1
CUK00032,C5,W8,MH,IC3,RT005,CS1,CR2,5.957429319,1
CUS00097,C5,W8,MH,IC1,RT010,CS1,CR3,23.01449275,1
CUH00022,C3,W2,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUL00009,C5,W8,MH,IC2,RT026,CS1,CR1,0.705672787,0
CUT00011,C6,W11,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUT00005,C6,W11,TN,IC1,RT013,CS1,CR3,23.01449275,1
CUP00050,C3,W2,MH,IC3,RT022,CS1,CR4,118.8530817,1
CUS00070,C5,W4,TN,IC1,RT013,CS1,CR3,5.957429319,1
CUZ00003,C5,W8,MH,IC1,RT009,CS1,CR3,5.957429319,1
CUL00017,C6,W11,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUD00004,C2,W1,GU,IC1,RT030,CS1,CR2,5.957429319,1
CUV00060,C5,W6,TN,IC2,RT018,CS1,CR3,5.957429319,1
CUZ00003,C5,W8,MH,IC2,RT032,CS1,CR4,118.8530817,1
CUT00011,C5,W4,TN,IC2,RT033,CS1,CR4,118.8530817,1
CUE00039,C6,W11,GU,IC1,RT013,CS1,CR3,5.957429319,1
CUV00041,C5,W6,KA,IC2,RT026,CS1,CR4,118.8530817,1
CUV00056,C5,W6,KA,IC1,RT001,CS1,CR2,5.957429319,1
CUM00083,C5,W6,KA,IC2,RT026,CS1,CR3,23.01449275,1
CUS00052,C5,W6,RA,IC1,RT009,CS1,CR3,23.01449275,1
CUR00052,C5,W8,MH,IC3,RT007,CS1,CR3,5.957429319,1
CUH00026,C6,W11,KA,IC1,RT028,CS1,CR2,5.957429319,1
CUV00059,C6,W11,KA,IC2,RT027,CS1,CR1,0.705672787,0
CUT00012,C5,W6,TN,IC2,RT033,CS1,CR4,118.8530817,1
CUZ00003,C5,W8,MH,IC1,RT031,CS1,CR4,118.8530817,1
CUK00038,C5,W6,MP,IC2,RT027,CS1,CR4,118.8530817,1
CUG00006,C5,W6,RA,IC2,RT027,CS1,CR1,0.705672787,0
CUA00053,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,0
CUH00008,C5,W8,MH,IC3,RT007,CS1,CR4,118.8530817,1
CUC00023,C5,W3,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUT00029,C5,W3,TN,IC3,RT022,CS1,CR4,118.8530817,1
CUA00086,C5,W6,TN,IC1,RT001,CS1,CR4,118.8530817,1
CUB00058,C3,W2,GU,IC1,RT010,CS1,CR4,118.8530817,1
CUK00036,C5,W3,MH,IC3,RT007,CS1,CR4,118.8530817,1
CUN00008,C2,W1,RA,IC2,RT027,CS1,CR4,118.8530817,1
CUB00026,C5,W6,GU,IC1,RT010,CS1,CR3,23.01449275,1
CUO00010,C3,W2,MH,IC2,RT027,CS1,CR4,118.8530817,1
CUB00065,C3,W2,GU,IC2,RT023,CS1,CR3,5.957429319,1
CUV00011,C5,W4,TN,IC1,RT010,CS1,CR3,5.957429319,1
CUP00073,C6,W11,MH,IC1,RT010,CS1,CR4,118.8530817,1
CUR00106,C6,W11,MH,IC2,RT034,CS1,CR2,5.957429319,1
CUK00080,C3,W2,TN,IC1,RT013,CS1,CR2,5.957429319,1
CUA00091,C6,W11,TN,IC1,RT013,CS1,CR3,23.01449275,1
CUS00177,C6,W11,TN,IC1,RT013,CS1,CR3,23.01449275,1
CUV00049,C5,W4,GU,IC2,RT018,CS1,CR2,5.957429319,1
CUS00211,C3,W2,TN,IC1,RT009,CS1,CR3,5.957429319,1
CUS00184,C6,W11,TN,IC1,RT010,CS1,CR2,5.957429319,1
CUA00045,C5,W6,MH,IC3,RT007,CS1,CR4,118.8530817,1
CUS00053,C5,W4,TN,IC2,RT034,CS1,CR2,5.957429319,1
CUM00075,C3,W2,GU,IC1,RT009,CS1,CR3,23.01449275,1
CUA00010,C2,W1,GU,IC2,RT018,CS1,CR1,0.705672787,1
CUI00017,C3,W2,GU,IC3,RT007,CS1,CR4,118.8530817,1
CUG00065,C6,W11,RA,IC1,RT010,CS1,CR2,5.957429319,1
CUS00184,C6,W11,TN,IC1,RT029,CS1,CR4,118.8530817,1
CUS00008,C5,W8,MH,IC1,RT008,CS1,CR2,5.957429319,1
CUE00028,C5,W8,MH,IC1,RT013,CS1,CR3,5.957429319,1
CUS00184,C3,W2,TN,IC1,RT008,CS1,CR2,5.957429319,1
CUP00040,C5,W6,MH,IC1,RT009,CS1,CR3,23.01449275,1
CUK00040,C5,W8,MH,IC1,RT013,CS1,CR1,0.705672787,1
CUR00081,C5,W8,MH,IC1,RT009,CS1,CR4,118.8530817,1
CUT00026,C5,W3,MH,IC1,RT009,CS1,CR4,118.8530817,1
CUS00229,C3,W2,TN,IC1,RT010,CS1,CR3,5.957429319,1
CUK00004,C5,W4,TN,IC1,RT013,CS1,CR2,5.957429319,1
CUM00091,C5,W6,KA,IC2,RT023,CS1,CR1,0.705672787,1
CUK00042,C5,W6,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUZ00003,C5,W8,MH,IC1,RT009,CS1,CR2,5.957429319,1
CUZ00003,C5,W8,MH,IC1,RT009,CS1,CR2,5.957429319,1
CUM00058,C2,W1,TN,IC1,RT008,CS1,CR4,118.8530817,1
CUS00211,C3,W2,TN,IC3,RT027,CS1,CR4,118.8530817,1
CUW00003,C5,W4,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUH00006,C3,W2,GU,IC1,RT009,CS1,CR1,0.705672787,0
CUB00028,C5,W6,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUM00125,C6,W11,GU,IC2,RT018,CS1,CR3,5.957429319,1
CUQ00001,C3,W2,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUG00065,C6,W11,RA,IC1,RT010,CS1,CR3,5.957429319,1
CUR00091,C3,W2,GU,IC1,RT031,CS1,CR4,118.8530817,1
CUZ00003,C5,W8,MH,IC1,RT029,CS1,CR3,23.01449275,1
CUL00011,C5,W4,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUR00087,C5,W4,GU,IC2,RT027,CS1,CR1,0.705672787,1
CUS00223,C6,W11,TN,IC2,RT005,CS1,CR4,118.8530817,1
CUG00065,C6,W11,RA,IC1,RT013,CS1,CR4,118.8530817,1
CUS00025,C5,W3,TN,IC1,RT001,CS1,CR3,5.957429319,1
CUZ00003,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUS00133,C6,W11,MH,IC1,RT027,CS1,CR1,0.705672787,1
CUS00133,C6,W11,MH,IC1,RT027,CS1,CR1,0.705672787,1
CUS00133,C5,W8,MH,IC1,RT027,CS1,CR1,0.705672787,1
CUK00029,C5,W8,MH,IC1,RT013,CS1,CR1,0.705672787,1
CUH00013,C5,W8,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUR00042,C5,W8,MH,IC1,RT031,CS1,CR2,5.957429319,1
CUI00022,C3,W2,RA,IC1,RT031,CS1,CR4,118.8530817,1
CUV00011,C5,W4,TN,IC1,RT013,CS1,CR3,5.957429319,1
CUK00005,C5,W4,TN,IC1,RT030,CS1,CR4,118.8530817,1
CUS00243,C3,W2,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUA00148,C5,W6,MH,IC2,RT018,CS1,CR4,118.8530817,1
CUS00229,C3,W2,TN,IC1,RT031,CS1,CR4,118.8530817,1
CUS00229,C3,W2,TN,IC1,RT010,CS1,CR4,118.8530817,1
CUK00005,C5,W4,TN,IC2,RT015,CS1,CR4,118.8530817,1
CUC00022,C5,W4,GU,IC1,RT031,CS1,CR4,118.8530817,1
CUZ00003,C5,W8,MH,IC1,RT001,CS1,CR3,23.01449275,1
CUL00007,C5,W4,TN,IC2,RT015,CS1,CR2,5.957429319,1
CUV00008,C5,W4,TN,IC1,RT031,CS1,CR2,5.957429319,1
CUR00070,C3,W2,MH,IC3,RT007,CS1,CR4,118.8530817,1
CUV00017,C2,W1,TN,IC1,RT010,CS1,CR2,5.957429319,1
CUG00021,C5,W6,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUS00084,C5,W4,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUT00019,C5,W4,TN,IC1,RT028,CS1,CR2,5.957429319,1
CUS00133,C5,W8,MH,IC1,RT008,CS1,CR2,5.957429319,1
CUZ00003,C5,W8,MH,IC1,RT009,CS1,CR3,23.01449275,1
CUC00027,C5,W8,MH,IC3,RT007,CS1,CR4,118.8530817,1
CUO00004,C2,W1,TN,IC2,RT027,CS1,CR4,118.8530817,1
CUS00143,C5,W4,TN,IC2,RT027,CS1,CR3,5.957429319,1
CUK00024,C5,W6,TN,IC1,RT031,CS1,CR3,23.01449275,1
CUS00097,C5,W8,MH,IC2,RT016,CS1,CR3,23.01449275,1
CUE00038,C6,W11,KA,IC2,RT023,CS1,CR2,5.957429319,1
CUV00041,C5,W6,KA,IC2,RT033,CS1,CR2,5.957429319,1
CUT00019,C5,W4,TN,IC1,RT028,CS1,CR3,23.01449275,1
CUB00044,C5,W8,MH,IC2,RT016,CS1,CR1,0.705672787,0
CUM00091,C5,W6,KA,IC1,RT001,CS1,CR2,5.957429319,1
CUA00071,C5,W3,MH,IC1,RT009,CS1,CR4,118.8530817,1
CUJ00043,C3,W2,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUS00243,C3,W2,TN,IC2,RT027,CS1,CR3,23.01449275,1
CUI00013,C3,W2,GU,IC1,RT031,CS1,CR4,118.8530817,1
CUH00018,C5,W6,KA,IC1,RT013,CS1,CR2,5.957429319,1
CUT00012,C5,W6,TN,IC2,RT033,CS1,CR2,5.957429319,1
CUD00004,C2,W1,GU,IC1,RT030,CS1,CR3,23.01449275,1
CUP00032,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,0
CUL00009,C5,W8,MH,IC1,RT013,CS1,CR3,5.957429319,1
CUS00122,C2,W1,RA,IC3,RT007,CS1,CR3,23.01449275,1
CUA00045,C5,W6,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUE00002,C2,W1,MH,IC2,RT015,CS1,CR4,118.8530817,1
CUS00092,C5,W8,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUK00068,C6,W11,KA,IC2,RT027,CS1,CR2,5.957429319,1
CUJ00024,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,0
CUS00224,C3,W2,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUZ00003,C5,W8,MH,IC2,RT032,CS1,CR2,5.957429319,1
CUL00025,C8,W15,TN,IC2,RT027,CS1,CR1,0.705672787,0
CUS00133,C6,W11,MH,IC1,RT027,CS1,CR1,0.705672787,0
CUD00049,C6,W11,RA,IC1,RT010,CS2,CR5,0,0
CUS00133,C6,W11,MH,IC2,RT023,CS2,CR5,0,0
CUS00054,C5,W4,TN,IC1,RT020,CS2,CR5,0,0
CUD00038,C6,W11,GU,IC1,RT013,CS2,CR5,0,0
CUL00017,C5,W4,TN,IC2,RT018,CS2,CR5,0,0
CUR00046,C3,W2,GU,IC1,RT001,CS2,CR5,0,0
CUT00002,C5,W6,MH,IC3,RT002,CS2,CR5,0,0
CUH00030,C3,W2,TN,IC1,RT013,CS2,CR5,0,0
CUS00133,C5,W8,MH,IC2,RT027,CS2,CR5,0,0
CUM00070,C5,W8,GU,IC1,RT013,CS2,CR5,0,0
CUR00015,C5,W4,TN,IC2,RT023,CS1,CR1,0.705672787,0
CUR00044,C5,W6,TN,IC1,RT031,CS1,CR2,5.957429319,1
CUG00012,C5,W4,TN,IC1,RT009,CS1,CR1,0.705672787,0
CUS00021,C2,W1,MH,IC1,RT009,CS1,CR1,0.705672787,1
CUM00056,C2,W1,TN,IC1,RT031,CS1,CR3,5.957429319,1
CUN00003,C5,W4,KA,IC2,RT027,CS1,CR2,5.957429319,1
CUS00135,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,1
CUV00024,C5,W4,TN,IC1,RT031,CS1,CR3,23.01449275,1
CUK00013,C5,W8,MH,IC2,RT034,CS1,CR3,5.957429319,1
CUG00045,C3,W2,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUR00070,C3,W2,MH,IC2,RT027,CS1,CR3,23.01449275,1
CUN00003,C4,W3,MH,IC2,RT034,CS1,CR3,23.01449275,1
CUD00004,C2,W1,GU,IC1,RT030,CS1,CR1,0.705672787,1
CUN00029,C5,W6,KA,IC1,RT031,CS1,CR2,5.957429319,1
CUR00044,C5,W6,TN,IC2,RT033,CS1,CR2,5.957429319,1
CUL00009,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,1
CUW00003,C5,W4,TN,IC1,RT011,CS1,CR1,0.705672787,0
CUK00047,C5,W8,MH,IC1,RT013,CS1,CR3,5.957429319,1
CUR00082,C5,W6,KA,IC1,RT008,CS1,CR2,5.957429319,1
CUM00009,C5,W4,TN,IC3,RT007,CS1,CR3,23.01449275,1
CUH00010,C5,W6,TN,IC2,RT027,CS1,CR1,0.705672787,0
CUH00010,C5,W6,TN,IC1,RT009,CS1,CR1,0.705672787,0
CUG00015,C5,W4,TN,IC2,RT034,CS1,CR3,23.01449275,1
CUT00029,C5,W6,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUC00009,C5,W4,TN,IC2,RT022,CS1,CR4,118.8530817,1
CUU00003,C2,W1,GU,IC2,RT027,CS1,CR1,0.705672787,0
CUS00133,C5,W8,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUS00181,C3,W2,GU,IC2,RT027,CS1,CR4,118.8530817,1
CUH00017,C3,W2,MH,IC2,RT027,CS1,CR1,0.705672787,1
CUV00038,C5,W4,TN,IC1,RT013,CS1,CR3,5.957429319,1
CUM00019,C5,W4,KA,IC1,RT013,CS1,CR4,118.8530817,1
CUK00019,C5,W4,TN,IC3,RT024,CS1,CR4,118.8530817,1
CUP00012,C2,W1,TN,IC1,RT028,CS1,CR3,23.01449275,1
CUQ00002,C5,W8,MH,IC3,RT009,CS1,CR4,118.8530817,1
CUB00067,C3,W2,GU,IC3,RT002,CS1,CR4,118.8530817,1
CUH00017,C3,W2,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUT00007,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUA00096,C3,W2,GU,IC1,RT009,CS1,CR4,118.8530817,1
CUV00059,C6,W11,KA,IC1,RT031,CS1,CR3,5.957429319,1
CUS00129,C3,W2,GU,IC1,RT009,CS1,CR4,118.8530817,1
CUH00017,C3,W2,MH,IC2,RT027,CS1,CR1,0.705672787,1
CUR00034,C5,W6,TN,IC1,RT013,CS1,CR3,5.957429319,1
CUT00044,C5,W8,MH,IC1,RT009,CS1,CR1,0.705672787,0
CUZ00003,C3,W2,GU,IC1,RT031,CS1,CR3,23.01449275,1
CUR00099,C6,W11,MH,IC3,RT024,CS1,CR4,118.8530817,1
CUR00034,C6,W11,MP,IC1,RT013,CS1,CR2,5.957429319,1
CUV00007,C2,W1,MH,IC2,RT027,CS1,CR1,0.705672787,0
CUK00038,C6,W11,GU,IC1,RT009,CS1,CR4,118.8530817,1
CUS00184,C6,W11,TN,IC2,RT016,CS1,CR2,5.957429319,1
CUS00184,C6,W11,TN,IC2,RT016,CS1,CR2,5.957429319,1
CUR00016,C5,W6,RA,IC2,RT027,CS1,CR2,5.957429319,1
CUP00070,C6,W11,GU,IC2,RT023,CS1,CR3,23.01449275,1
CUA00078,C5,W8,MH,IC3,RT007,CS1,CR3,5.957429319,1
CUS00102,C5,W6,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUD00022,C5,W8,MH,IC2,RT033,CS1,CR2,5.957429319,1
CUA00089,C5,W6,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUM00081,C5,W8,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUH00020,C5,W8,GU,IC2,RT027,CS1,CR2,5.957429319,1
CUD00004,C2,W1,GU,IC1,RT013,CS1,CR2,5.957429319,1
CUI00007,C5,W3,MH,IC3,RT007,CS1,CR4,118.8530817,1
CUS00184,C6,W11,KA,IC1,RT009,CS1,CR3,5.957429319,1
CUS00184,C6,W11,TN,IC1,RT031,CS1,CR2,5.957429319,1
CUR00012,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
